iter	Passed	Remaining
3219	240953	133197
3220	241023	133120
3221	241100	133046
3222	241166	132967
3223	241233	132887
3224	241298	132807
3225	241368	132730
3226	241440	132653
3227	241507	132574
3228	241579	132498
3229	241660	132427
3230	241727	132348
3231	241795	132269
3232	241865	132191
3233	241936	132115
3234	242009	132039
3235	242078	131961
3236	242149	131884
3237	242216	131805
3238	242289	131729
3239	242365	131655
3240	242434	131577
3241	242504	131499
3242	242578	131424
3243	242649	131347
3244	242728	131275
3245	242794	131195
3246	242861	131116
3247	242933	131040
3248	243002	130962
3249	243071	130884
3250	243140	130806
3251	243207	130727
3252	243283	130653
3253	243355	130577
3254	243425	130499
3255	243496	130422
3256	243566	130345
3257	243637	130269
3258	243709	130192
3259	243783	130117
3260	243856	130041
3261	243924	129963
3262	244000	129889
3263	244072	129813
3264	244143	129736
3265	244214	129659
3266	244283	129581
3267	244354	129505
3268	244426	129428
3269	244498	129352
3270	244568	129275
3271	244640	129199
3272	244710	129121
3273	244784	129046
3274	244856	128970
3275	244925	128892
3276	244993	128814
3277	245061	128735
3278	245131	128658
3279	245192	128576
3280	245257	128496
3281	245329	128420
3282	245399	128343
3283	245473	128268
3284	245543	128190
3285	245613	128113
3286	245678	128033
3287	245753	127959
3288	245827	127884
3289	245902	127809
3290	245984	127738
3291	246070	127669
3292	246164	127605
3293	246243	127532
3294	246326	127461
3295	246408	127390
3296	246488	127318
3297	246560	127242
3298	246636	127168
3299	246707	127091
3300	246785	127018
3301	246869	126948
3302	246948	126875
3303	247031	126805
3304	247103	126729
3305	247172	126651
3306	247245	126575
3307	247318	126500
3308	247388	126423
3309	247462	126348
3310	247534	126271
3311	247611	126198
3312	247681	126120
3313	247756	126046
3314	247827	125969
3315	247899	125893
3316	247975	125819
3317	248045	125742
3318	248121	125667
3319	248192	125591
3320	248264	125515
3321	248332	125436
3322	248403	125360
3323	248477	125285
3324	248548	125208
3325	248619	125132
3326	248689	125054
3327	248765	124980
3328	248839	124905
3329	248919	124833
3330	248988	124756
3331	249060	124679
3332	249128	124601
3333	249199	124524
3334	249273	124449
3335	249342	124372
3336	249413	124295
3337	249485	124219
3338	249552	124141
3339	249619	124062
3340	249689	123985
3341	249762	123909
3342	249831	123831
3343	249909	123759
3344	249982	123683
3345	250048	123604
3346	250124	123530
3347	250191	123451
3348	250261	123374
3349	250333	123298
3350	250413	123226
3351	250482	123148
3352	250554	123073
3353	250627	122997
3354	250698	122920
3355	250768	122843
3356	250838	122766
3357	250905	122687
3358	250981	122613
3359	251050	122536
3360	251121	122459
3361	251190	122382
3362	251260	122305
3363	251329	122227
3364	251404	122153
3365	251473	122075
3366	251537	121995
3367	251609	121919
3368	251677	121842
3369	251746	121764
3370	251815	121687
3371	251884	121609
3372	251957	121534
3373	252038	121462
3374	252106	121384
3375	252172	121305
3376	252241	121228
3377	252310	121150
3378	252380	121074
3379	252453	120998
3380	252519	120919
3381	252585	120840
3382	252651	120762
3383	252721	120685
3384	252793	120608
3385	252870	120535
3386	252939	120458
3387	253016	120384
3388	253089	120309
3389	253160	120232
3390	253230	120155
3391	253308	120082
3392	253381	120006
3393	253448	119928
3394	253518	119851
3395	253587	119774
3396	253656	119697
3397	253730	119622
3398	253801	119545
3399	253871	119468
3400	253943	119392
3401	254013	119316
3402	254098	119246
3403	254185	119177
3404	254252	119098
3405	254321	119021
3406	254390	118944
3407	254460	118867
3408	254532	118791
3409	254612	118719
3410	254693	118647
3411	254761	118570
3412	254837	118496
3413	254908	118419
3414	254976	118341
3415	255050	118266
3416	255127	118193
3417	255197	118116
3418	255275	118043
3419	255352	117969
3420	255421	117892
3421	255494	117817
3422	255568	117742
3423	255635	117663
3424	255706	117587
3425	255778	117511
3426	255843	117432
3427	255915	117356
3428	255987	117280
3429	256055	117203
3430	256138	117132
3431	256211	117056
3432	256282	116980
3433	256356	116905
3434	256420	116826
3435	256491	116749
3436	256562	116673
3437	256629	116595
3438	256700	116519
3439	256768	116441
3440	256835	116363
3441	256903	116285
3442	256978	116211
3443	257044	116132
3444	257116	116056
3445	257188	115981
3446	257263	115906
3447	257336	115831
3448	257405	115754
3449	257481	115680
3450	257552	115603
3451	257619	115525
3452	257688	115448
3453	257756	115371
3454	257825	115293
3455	257894	115216
3456	257968	115141
3457	258037	115064
3458	258105	114986
3459	258184	114914
3460	258253	114837
3461	258321	114759
3462	258391	114682
3463	258462	114606
3464	258529	114529
3465	258603	114454
3466	258673	114377
3467	258741	114300
3468	258809	114222
3469	258880	114146
3470	258947	114068
3471	259018	113992
3472	259093	113917
3473	259160	113839
3474	259236	113765
3475	259306	113689
3476	259375	113612
3477	259442	113533
3478	259516	113459
3479	259585	113382
3480	259648	113302
3481	259720	113226
3482	259793	113151
3483	259864	113075
3484	259940	113001
3485	260012	112925
3486	260080	112848
3487	260162	112776
3488	260237	112702
3489	260311	112627
3490	260378	112549
3491	260447	112472
3492	260516	112395
3493	260580	112316
3494	260650	112240
3495	260721	112164
3496	260788	112086
3497	260858	112009
3498	260927	111932
3499	260996	111855
3500	261064	111778
3501	261136	111702
3502	261207	111626
3503	261286	111553
3504	261364	111480
3505	261431	111402
3506	261501	111326
3507	261572	111250
3508	261643	111174
3509	261714	111098
3510	261777	111018
3511	261852	110944
3512	261921	110867
3513	261991	110791
3514	262061	110714
3515	262135	110639
3516	262208	110564
3517	262284	110490
3518	262358	110415
3519	262433	110341
3520	262502	110264
3521	262572	110187
3522	262647	110113
3523	262727	110041
3524	262801	109966
3525	262876	109892
3526	262947	109816
3527	263017	109739
3528	263090	109664
3529	263164	109589
3530	263232	109512
3531	263300	109435
3532	263380	109363
3533	263466	109292
3534	263535	109216
3535	263605	109139
3536	263674	109063
3537	263749	108988
3538	263819	108912
3539	263890	108836
3540	263953	108756
3541	264024	108680
3542	264096	108605
3543	264167	108529
3544	264234	108451
3545	264304	108375
3546	264381	108301
3547	264453	108226
3548	264523	108149
3549	264591	108072
3550	264663	107997
3551	264731	107919
3552	264791	107839
3553	264860	107762
3554	264930	107686
3555	264999	107609
3556	265074	107534
3557	265144	107458
3558	265214	107382
3559	265285	107306
3560	265358	107231
3561	265436	107158
3562	265515	107085
3563	265583	107008
3564	265656	106933
3565	265727	106857
3566	265795	106780
3567	265864	106703
3568	265940	106629
3569	266010	106553
3570	266080	106477
3571	266149	106400
3572	266219	106323
3573	266284	106245
3574	266354	106169
3575	266425	106093
3576	266505	106020
3577	266577	105945
3578	266648	105869
3579	266715	105792
3580	266788	105717
3581	266853	105638
3582	266924	105563
3583	266998	105488
3584	267070	105412
3585	267137	105335
3586	267207	105258
3587	267279	105183
3588	267347	105106
3589	267419	105031
3590	267495	104957
3591	267561	104879
3592	267632	104803
3593	267702	104727
3594	267770	104650
3595	267847	104576
3596	267919	104501
3597	267994	104426
3598	268065	104351
3599	268134	104274
3600	268202	104197
3601	268273	104121
3602	268343	104045
3603	268410	103967
3604	268484	103893
3605	268557	103818
3606	268631	103743
3607	268701	103667
3608	268779	103594
3609	268853	103519
3610	268935	103448
3611	269010	103373
3612	269077	103296
3613	269148	103220
3614	269217	103144
3615	269286	103067
3616	269360	102993
3617	269432	102917
3618	269499	102840
3619	269578	102767
3620	269647	102691
3621	269717	102614
3622	269791	102539
3623	269863	102464
3624	269934	102389
3625	270005	102313
3626	270073	102236
3627	270143	102160
3628	270216	102085
3629	270291	102010
3630	270361	101934
3631	270437	101860
3632	270508	101784
3633	270587	101712
3634	270658	101636
3635	270727	101560
3636	270794	101482
3637	270866	101407
3638	270937	101331
3639	271010	101256
3640	271083	101181
3641	271152	101105
3642	271217	101027
3643	271289	100951
3644	271361	100876
3645	271434	100801
3646	271508	100727
3647	271581	100651
3648	271655	100577
3649	271728	100502
3650	271801	100427
3651	271873	100352
3652	271946	100277
3653	272026	100204
3654	272093	100127
3655	272165	100051
3656	272236	99976
3657	272305	99899
3658	272382	99826
3659	272453	99750
3660	272523	99674
3661	272591	99597
3662	272671	99525
3663	272742	99449
3664	272816	99375
3665	272887	99299
3666	272954	99222
3667	273023	99145
3668	273099	99071
3669	273167	98995
3670	273238	98919
3671	273309	98844
3672	273378	98767
3673	273449	98691
3674	273514	98614
3675	273586	98538
3676	273659	98463
3677	273732	98389
3678	273804	98313
3679	273880	98239
3680	273950	98163
3681	274018	98086
3682	274092	98012
3683	274172	97939
3684	274243	97864
3685	274316	97789
3686	274384	97712
3687	274451	97635
3688	274522	97560
3689	274598	97486
3690	274674	97412
3691	274751	97338
3692	274822	97263
3693	274889	97186
3694	274959	97110
3695	275025	97032
3696	275095	96957
3697	275165	96880
3698	275233	96804
3699	275303	96728
3700	275370	96651
3701	275438	96574
3702	275510	96499
3703	275580	96423
3704	275649	96347
3705	275728	96274
3706	275801	96199
3707	275868	96122
3708	275938	96046
3709	276009	95971
3710	276085	95897
3711	276154	95820
3712	276229	95746
3713	276298	95670
3714	276369	95594
3715	276440	95519
3716	276507	95442
3717	276586	95369
3718	276665	95296
3719	276733	95220
3720	276800	95143
3721	276866	95065
3722	276938	94990
3723	277008	94914
3724	277079	94839
3725	277149	94763
3726	277222	94688
3727	277292	94612
3728	277360	94536
3729	277427	94459
3730	277495	94382
3731	277574	94309
3732	277646	94234
3733	277725	94161
3734	277795	94085
3735	277868	94011
3736	277941	93936
3737	278011	93860
3738	278083	93785
3739	278156	93710
3740	278224	93633
3741	278291	93557
3742	278362	93481
3743	278433	93406
3744	278501	93329
3745	278576	93255
3746	278647	93179
3747	278722	93105
3748	278794	93030
3749	278869	92956
3750	278936	92879
3751	279009	92804
3752	279077	92728
3753	279148	92652
3754	279220	92577
3755	279292	92502
3756	279363	92426
3757	279433	92351
3758	279504	92276
3759	279577	92201
3760	279647	92125
3761	279721	92050
3762	279802	91978
3763	279879	91905
3764	279949	91829
3765	280022	91754
3766	280091	91678
3767	280157	91601
3768	280225	91525
3769	280300	91450
3770	280367	91373
3771	280436	91297
3772	280513	91224
3773	280578	91147
3774	280648	91071
3775	280718	90995
3776	280796	90922
3777	280869	90847
3778	280938	90771
3779	281007	90695
3780	281074	90618
3781	281145	90543
3782	281217	90468
3783	281286	90392
3784	281358	90317
3785	281426	90240
3786	281498	90165
3787	281568	90089
3788	281638	90014
3789	281705	89937
3790	281780	89863
3791	281851	89788
3792	281918	89711
3793	281988	89635
3794	282056	89559
3795	282126	89483
3796	282194	89407
3797	282263	89331
3798	282336	89256
3799	282403	89180
3800	282477	89105
3801	282543	89028
3802	282614	88953
3803	282691	88879
3804	282777	88809
3805	282862	88738
3806	282949	88667
3807	283020	88592
3808	283091	88517
3809	283161	88441
3810	283231	88365
3811	283301	88290
3812	283375	88215
3813	283451	88142
3814	283522	88066
3815	283592	87991
3816	283670	87917
3817	283748	87844
3818	283832	87773
3819	283915	87701
3820	283993	87628
3821	284067	87554
3822	284145	87480
3823	284224	87407
3824	284307	87336
3825	284387	87263
3826	284459	87188
3827	284527	87112
3828	284597	87036
3829	284669	86961
3830	284735	86884
3831	284806	86809
3832	284878	86734
3833	284945	86658
3834	285020	86583
3835	285089	86507
3836	285160	86432
3837	285236	86358
3838	285313	86285
3839	285380	86208
3840	285451	86133
3841	285529	86060
3842	285594	85983
3843	285669	85908
3844	285738	85832
3845	285808	85757
3846	285877	85681
3847	285950	85606
3848	286018	85530
3849	286089	85455
3850	286159	85379
3851	286232	85305
3852	286306	85230
3853	286379	85155
3854	286448	85080
3855	286517	85004
3856	286590	84929
3857	286658	84853
3858	286727	84777
3859	286796	84701
3860	286868	84626
3861	286943	84552
3862	287016	84477
3863	287087	84402
3864	287164	84329
3865	287230	84252
3866	287306	84178
3867	287375	84102
3868	287446	84027
3869	287514	83951
3870	287586	83876
3871	287654	83800
3872	287723	83724
3873	287796	83649
3874	287863	83573
3875	287934	83497
3876	288018	83426
3877	288094	83352
3878	288174	83280
3879	288254	83207
3880	288329	83133
3881	288403	83059
3882	288481	82985
3883	288550	82909
3884	288630	82837
3885	288706	82763
3886	288787	82691
3887	288867	82618
3888	288941	82544
3889	289030	82474
3890	289106	82400
3891	289186	82327
3892	289264	82254
3893	289342	82181
3894	289421	82107
3895	289504	82036
3896	289582	81962
3897	289658	81889
3898	289733	81815
3899	289809	81741
3900	289893	81669
3901	289965	81594
3902	290044	81521
3903	290122	81448
3904	290199	81374
3905	290274	81300
3906	290348	81226
3907	290425	81152
3908	290499	81078
3909	290577	81004
3910	290653	80931
3911	290730	80857
3912	290799	80781
3913	290876	80708
3914	290948	80633
3915	291023	80559
3916	291104	80486
3917	291178	80412
3918	291255	80338
3919	291325	80263
3920	291393	80187
3921	291468	80112
3922	291551	80041
3923	291629	79967
3924	291710	79895
3925	291785	79821
3926	291859	79746
3927	291936	79672
3928	292003	79596
3929	292068	79519
3930	292149	79447
3931	292218	79371
3932	292286	79295
3933	292360	79221
3934	292433	79146
3935	292505	79071
3936	292577	78996
3937	292643	78920
3938	292715	78845
3939	292784	78769
3940	292856	78694
3941	292924	78618
3942	292994	78543
3943	293062	78467
3944	293142	78394
3945	293219	78320
3946	293287	78244
3947	293353	78168
3948	293430	78094
3949	293495	78017
3950	293564	77941
3951	293632	77866
3952	293700	77790
3953	293770	77714
3954	293840	77639
3955	293910	77563
3956	293981	77488
3957	294060	77415
3958	294129	77339
3959	294207	77266
3960	294276	77190
3961	294349	77116
3962	294420	77041
3963	294486	76964
3964	294555	76888
3965	294620	76812
3966	294684	76735
3967	294750	76658
3968	294820	76583
3969	294890	76508
3970	294963	76433
3971	295033	76358
3972	295104	76283
3973	295180	76209
3974	295250	76133
3975	295321	76058
3976	295391	75983
3977	295459	75907
3978	295528	75831
3979	295599	75756
3980	295668	75681
3981	295740	75606
3982	295809	75530
3983	295878	75454
3984	295945	75378
3985	296023	75305
3986	296090	75229
3987	296159	75153
3988	296234	75079
3989	296300	75003
3990	296372	74928
3991	296451	74855
3992	296524	74781
3993	296595	74705
3994	296664	74630
3995	296733	74554
3996	296805	74479
3997	296875	74404
3998	296943	74328
3999	297017	74254
4000	297084	74178
4001	297151	74102
4002	297226	74028
4003	297304	73954
4004	297372	73879
4005	297442	73803
4006	297518	73729
4007	297588	73654
4008	297659	73579
4009	297727	73503
4010	297793	73427
4011	297862	73352
4012	297933	73276
4013	298003	73201
4014	298073	73126
4015	298151	73053
4016	298231	72980
4017	298307	72906
4018	298376	72830
4019	298443	72754
4020	298512	72679
4021	298577	72602
4022	298645	72527
4023	298719	72452
4024	298786	72376
4025	298859	72302
4026	298932	72227
4027	299007	72153
4028	299086	72080
4029	299158	72005
4030	299234	71932
4031	299313	71858
4032	299383	71783
4033	299453	71708
4034	299526	71633
4035	299596	71558
4036	299665	71483
4037	299737	71408
4038	299808	71333
4039	299879	71258
4040	299948	71183
4041	300020	71108
4042	300087	71032
4043	300156	70956
4044	300228	70882
4045	300313	70810
4046	300389	70736
4047	300457	70661
4048	300525	70585
4049	300596	70510
4050	300665	70434
4051	300738	70360
4052	300808	70285
4053	300880	70210
4054	300952	70135
4055	301020	70059
4056	301091	69984
4057	301161	69909
4058	301233	69835
4059	301310	69761
4060	301388	69688
4061	301456	69612
4062	301528	69537
4063	301593	69461
4064	301663	69386
4065	301735	69311
4066	301807	69236
4067	301878	69161
4068	301946	69086
4069	302011	69009
4070	302076	68933
4071	302147	68858
4072	302215	68783
4073	302284	68707
4074	302356	68633
4075	302428	68558
4076	302493	68482
4077	302560	68406
4078	302630	68331
4079	302700	68255
4080	302770	68180
4081	302841	68106
4082	302910	68030
4083	302983	67956
4084	303050	67880
4085	303119	67804
4086	303193	67730
4087	303262	67655
4088	303333	67580
4089	303411	67507
4090	303481	67432
4091	303551	67357
4092	303621	67281
4093	303688	67206
4094	303755	67130
4095	303832	67056
4096	303901	66981
4097	303971	66906
4098	304042	66831
4099	304109	66755
4100	304179	66680
4101	304251	66605
4102	304320	66530
4103	304387	66454
4104	304467	66382
4105	304539	66307
4106	304610	66232
4107	304680	66157
4108	304759	66084
4109	304824	66008
4110	304895	65933
4111	304966	65858
4112	305041	65784
4113	305114	65710
4114	305183	65634
4115	305249	65558
4116	305320	65484
4117	305391	65409
4118	305463	65334
4119	305542	65261
4120	305610	65186
4121	305683	65111
4122	305752	65036
4123	305820	64960
4124	305886	64884
4125	305952	64809
4126	306027	64735
4127	306097	64660
4128	306168	64585
4129	306240	64510
4130	306306	64434
4131	306378	64360
4132	306448	64285
4133	306521	64210
4134	306595	64136
4135	306665	64061
4136	306742	63988
4137	306815	63913
4138	306884	63838
4139	306952	63763
4140	307024	63688
4141	307092	63613
4142	307162	63538
4143	307230	63462
4144	307300	63387
4145	307370	63312
4146	307439	63237
4147	307510	63162
4148	307586	63088
4149	307652	63013
4150	307727	62939
4151	307796	62863
4152	307867	62789
4153	307931	62713
4154	307997	62637
4155	308072	62563
4156	308141	62488
4157	308208	62412
4158	308280	62338
4159	308347	62262
4160	308412	62186
4161	308480	62111
4162	308559	62038
4163	308642	61965
4164	308712	61890
4165	308778	61814
4166	308848	61740
4167	308916	61664
4168	308988	61590
4169	309055	61514
4170	309126	61439
4171	309195	61364
4172	309274	61291
4173	309347	61217
4174	309415	61141
4175	309485	61067
4176	309555	60992
4177	309632	60918
4178	309699	60843
4179	309769	60768
4180	309836	60692
4181	309909	60618
4182	309972	60542
4183	310046	60468
4184	310114	60392
4185	310185	60317
4186	310254	60242
4187	310323	60167
4188	310397	60093
4189	310466	60018
4190	310535	59943
4191	310611	59869
4192	310686	59795
4193	310755	59720
4194	310828	59646
4195	310901	59572
4196	310969	59496
4197	311039	59422
4198	311100	59345
4199	311164	59269
4200	311234	59194
4201	311300	59118
4202	311371	59044
4203	311443	58969
4204	311511	58894
4205	311583	58819
4206	311659	58746
4207	311734	58672
4208	311804	58597
4209	311874	58522
4210	311945	58448
4211	312010	58372
4212	312080	58297
4213	312150	58222
4214	312219	58147
4215	312291	58073
4216	312358	57997
4217	312429	57923
4218	312498	57848
4219	312569	57773
4220	312639	57698
4221	312721	57626
4222	312788	57550
4223	312857	57475
4224	312926	57400
4225	312996	57325
4226	313067	57251
4227	313138	57176
4228	313207	57101
4229	313275	57026
4230	313344	56951
4231	313415	56876
4232	313490	56803
4233	313567	56729
4234	313635	56654
4235	313701	56578
4236	313778	56505
4237	313846	56430
4238	313915	56355
4239	313988	56280
4240	314054	56205
4241	314123	56130
4242	314191	56055
4243	314261	55980
4244	314331	55905
4245	314406	55831
4246	314477	55757
4247	314549	55683
4248	314616	55607
4249	314687	55533
4250	314769	55460
4251	314836	55385
4252	314906	55310
4253	314975	55235
4254	315046	55160
4255	315117	55086
4256	315187	55011
4257	315256	54936
4258	315324	54861
4259	315395	54787
4260	315467	54712
4261	315541	54638
4262	315609	54563
4263	315677	54488
4264	315746	54413
4265	315819	54339
4266	315893	54265
4267	315956	54189
4268	316024	54114
4269	316093	54039
4270	316162	53964
4271	316236	53890
4272	316307	53816
4273	316376	53741
4274	316447	53666
4275	316518	53592
4276	316589	53517
4277	316658	53442
4278	316736	53369
4279	316808	53294
4280	316883	53221
4281	316952	53146
4282	317021	53071
4283	317097	52997
4284	317166	52922
4285	317237	52848
4286	317306	52773
4287	317378	52699
4288	317444	52623
4289	317513	52548
4290	317580	52473
4291	317649	52398
4292	317727	52325
4293	317808	52252
4294	317886	52179
4295	317959	52105
4296	318037	52031
4297	318114	51958
4298	318187	51884
4299	318265	51810
4300	318339	51736
4301	318413	51662
4302	318489	51589
4303	318556	51513
4304	318628	51439
4305	318700	51365
4306	318776	51291
4307	318854	51218
4308	318927	51143
4309	318994	51068
4310	319058	50993
4311	319130	50918
4312	319198	50843
4313	319271	50769
4314	319344	50695
4315	319414	50620
4316	319484	50546
4317	319555	50471
4318	319630	50397
4319	319700	50323
4320	319773	50249
4321	319847	50175
4322	319922	50101
4323	319989	50026
4324	320059	49951
4325	320131	49877
4326	320205	49803
4327	320275	49728
4328	320346	49654
4329	320421	49580
4330	320488	49505
4331	320561	49430
4332	320634	49356
4333	320703	49282
4334	320772	49207
4335	320844	49132
4336	320923	49059
4337	320995	48985
4338	321060	48910
4339	321133	48835
4340	321199	48760
4341	321274	48686
4342	321343	48612
4343	321409	48537
4344	321481	48462
4345	321555	48388
4346	321622	48313
4347	321694	48239
4348	321764	48164
4349	321831	48089
4350	321903	48015
4351	321978	47941
4352	322045	47866
4353	322120	47792
4354	322188	47717
4355	322256	47643
4356	322325	47568
4357	322393	47493
4358	322462	47418
4359	322529	47343
4360	322598	47269
4361	322671	47195
4362	322743	47120
4363	322815	47046
4364	322882	46971
4365	322960	46898
4366	323029	46823
4367	323100	46748
4368	323167	46674
4369	323238	46599
4370	323310	46525
4371	323382	46451
4372	323449	46376
4373	323518	46301
4374	323593	46227
4375	323662	46152
4376	323730	46078
4377	323802	46003
4378	323870	45929
4379	323940	45854
4380	324018	45781
4381	324094	45707
4382	324168	45633
4383	324243	45559
4384	324310	45484
4385	324374	45409
4386	324446	45335
4387	324518	45261
4388	324588	45186
4389	324668	45113
4390	324735	45038
4391	324802	44963
4392	324874	44889
4393	324942	44814
4394	325015	44740
4395	325085	44666
4396	325157	44591
4397	325226	44517
4398	325296	44442
4399	325366	44368
4400	325438	44293
4401	325508	44219
4402	325579	44145
4403	325651	44070
4404	325720	43996
4405	325790	43921
4406	325861	43847
4407	325931	43773
4408	325999	43698
4409	326073	43624
4410	326145	43550
4411	326216	43475
4412	326282	43400
4413	326350	43326
4414	326417	43251
4415	326491	43177
4416	326563	43103
4417	326636	43029
4418	326703	42954
4419	326774	42879
4420	326843	42805
4421	326915	42731
4422	326985	42656
4423	327067	42583
4424	327153	42511
4425	327225	42437
4426	327295	42362
4427	327367	42288
4428	327442	42214
4429	327510	42140
4430	327581	42065
4431	327651	41991
4432	327720	41916
4433	327788	41842
4434	327856	41767
4435	327924	41692
4436	327992	41618
4437	328065	41544
4438	328143	41470
4439	328212	41396
4440	328279	41321
4441	328348	41246
4442	328419	41172
4443	328497	41099
4444	328565	41024
4445	328640	40950
4446	328709	40876
4447	328776	40801
4448	328844	40726
4449	328914	40652
4450	328981	40577
4451	329052	40503
4452	329127	40429
4453	329203	40355
4454	329274	40281
4455	329352	40208
4456	329421	40133
4457	329487	40058
4458	329560	39984
4459	329631	39910
4460	329705	39836
4461	329773	39762
4462	329845	39687
4463	329915	39613
4464	329988	39539
4465	330055	39464
4466	330126	39390
4467	330201	39316
4468	330270	39242
4469	330340	39167
4470	330412	39093
4471	330480	39019
4472	330550	38944
4473	330617	38870
4474	330686	38795
4475	330759	38721
4476	330831	38647
4477	330899	38572
4478	330972	38498
4479	331043	38424
4480	331111	38350
4481	331180	38275
4482	331254	38201
4483	331324	38127
4484	331392	38052
4485	331464	37978
4486	331534	37904
4487	331599	37829
4488	331666	37754
4489	331734	37680
4490	331806	37606
4491	331872	37531
4492	331946	37457
4493	332018	37383
4494	332087	37309
4495	332156	37234
4496	332235	37161
4497	332311	37087
4498	332380	37013
4499	332450	36938
4500	332522	36864
4501	332592	36790
4502	332663	36716
4503	332729	36641
4504	332797	36567
4505	332864	36492
4506	332935	36418
4507	333006	36344
4508	333076	36269
4509	333146	36195
4510	333219	36121
4511	333296	36048
4512	333368	35974
4513	333437	35899
4514	333504	35824
4515	333575	35750
4516	333646	35676
4517	333717	35602
4518	333791	35528
4519	333863	35454
4520	333933	35380
4521	334004	35306
4522	334072	35231
4523	334139	35156
4524	334211	35083
4525	334287	35009
4526	334357	34935
4527	334426	34860
4528	334496	34786
4529	334563	34711
4530	334634	34637
4531	334703	34563
4532	334772	34489
4533	334849	34415
4534	334916	34340
4535	334983	34266
4536	335052	34192
4537	335124	34117
4538	335196	34043
4539	335268	33969
4540	335343	33896
4541	335413	33821
4542	335484	33747
4543	335556	33673
4544	335624	33599
4545	335698	33525
4546	335767	33451
4547	335838	33377
4548	335907	33302
4549	335979	33228
4550	336048	33154
4551	336123	33080
4552	336193	33006
4553	336268	32932
4554	336343	32859
4555	336415	32785
4556	336483	32710
4557	336555	32636
4558	336625	32562
4559	336691	32487
4560	336761	32413
4561	336834	32339
4562	336902	32265
4563	336974	32191
4564	337036	32116
4565	337106	32042
4566	337186	31968
4567	337258	31894
4568	337325	31820
4569	337406	31747
4570	337476	31673
4571	337543	31598
4572	337614	31524
4573	337704	31452
4574	337792	31379
4575	337886	31307
4576	337955	31233
4577	338026	31159
4578	338096	31085
4579	338163	31010
4580	338239	30937
4581	338310	30862
4582	338383	30788
4583	338456	30715
4584	338530	30641
4585	338599	30567
4586	338667	30492
4587	338742	30418
4588	338810	30344
4589	338884	30270
4590	338955	30196
4591	339025	30122
4592	339096	30048
4593	339163	29973
4594	339229	29899
4595	339305	29825
4596	339376	29751
4597	339451	29678
4598	339522	29603
4599	339597	29530
4600	339667	29456
4601	339740	29382
4602	339809	29307
4603	339878	29233
4604	339947	29159
4605	340017	29085
4606	340084	29010
4607	340159	28937
4608	340226	28862
4609	340291	28788
4610	340363	28714
4611	340444	28640
4612	340520	28567
4613	340591	28493
4614	340667	28419
4615	340747	28346
4616	340818	28272
4617	340885	28197
4618	340960	28124
4619	341028	28049
4620	341102	27976
4621	341172	27902
4622	341249	27828
4623	341317	27754
4624	341385	27679
4625	341458	27606
4626	341532	27532
4627	341601	27458
4628	341675	27384
4629	341744	27309
4630	341813	27235
4631	341883	27161
4632	341952	27087
4633	342019	27013
4634	342087	26938
4635	342155	26864
4636	342224	26790
4637	342295	26716
4638	342364	26642
4639	342434	26568
4640	342510	26494
4641	342580	26420
4642	342652	26346
4643	342724	26272
4644	342796	26198
4645	342865	26124
4646	342936	26050
4647	343001	25976
4648	343072	25901
4649	343142	25827
4650	343212	25753
4651	343287	25680
4652	343357	25606
4653	343426	25531
4654	343497	25457
4655	343582	25384
4656	343651	25310
4657	343719	25236
4658	343789	25162
4659	343873	25089
4660	343942	25015
4661	344016	24941
4662	344083	24867
4663	344153	24793
4664	344227	24719
4665	344295	24645
4666	344365	24571
4667	344437	24497
4668	344504	24423
4669	344585	24349
4670	344657	24275
4671	344731	24202
4672	344799	24127
4673	344868	24053
4674	344933	23979
4675	344999	23904
4676	345069	23830
4677	345140	23756
4678	345205	23682
4679	345275	23608
4680	345348	23534
4681	345420	23460
4682	345489	23386
4683	345561	23312
4684	345638	23239
4685	345708	23165
4686	345778	23091
4687	345848	23017
4688	345919	22943
4689	345989	22869
4690	346059	22795
4691	346135	22721
4692	346206	22647
4693	346274	22573
4694	346349	22499
4695	346414	22425
4696	346492	22351
4697	346564	22278
4698	346639	22204
4699	346710	22130
4700	346786	22056
4701	346853	21982
4702	346925	21908
4703	346996	21834
4704	347067	21760
4705	347135	21686
4706	347204	21612
4707	347271	21538
4708	347341	21464
4709	347413	21390
4710	347484	21316
4711	347549	21242
4712	347621	21168
4713	347700	21095
4714	347770	21021
4715	347845	20947
4716	347914	20873
4717	347983	20799
4718	348056	20725
4719	348130	20651
4720	348202	20577
4721	348270	20503
4722	348345	20430
4723	348416	20356
4724	348481	20282
4725	348549	20207
4726	348617	20133
4727	348686	20059
4728	348760	19986
4729	348828	19912
4730	348902	19838
4731	348973	19764
4732	349041	19690
4733	349109	19616
4734	349182	19542
4735	349249	19468
4736	349319	19394
4737	349384	19320
4738	349459	19246
4739	349528	19172
4740	349596	19098
4741	349664	19024
4742	349743	18950
4743	349819	18877
4744	349891	18803
4745	349963	18729
4746	350031	18655
4747	350101	18581
4748	350175	18507
4749	350243	18433
4750	350311	18359
4751	350387	18286
4752	350450	18211
4753	350517	18137
4754	350585	18063
4755	350655	17989
4756	350723	17915
4757	350802	17842
4758	350871	17768
4759	350940	17694
4760	351016	17620
4761	351105	17547
4762	351208	17475
4763	351311	17403
4764	351444	17332
4765	351551	17260
4766	351633	17187
4767	351705	17113
4768	351779	17039
4769	351860	16966
4770	351953	16893
4771	352058	16820
4772	352171	16748
