iter	Logloss
2924	0.1598681565
2925	0.159863756
2926	0.1598551387
2927	0.1598486407
2928	0.1598444908
2929	0.1598401967
2930	0.1598327301
2931	0.1598288335
2932	0.1598233103
2933	0.1598154717
2934	0.1598113925
2935	0.1598036714
2936	0.159799863
2937	0.1597950411
2938	0.159791555
2939	0.1597839945
2940	0.1597807366
2941	0.1597738703
2942	0.159768485
2943	0.1597636801
2944	0.1597586332
2945	0.159755526
2946	0.1597515904
2947	0.1597474211
2948	0.1597440305
2949	0.159736121
2950	0.159733354
2951	0.1597297295
2952	0.1597262833
2953	0.1597222548
2954	0.1597193677
2955	0.1597114618
2956	0.1597060513
2957	0.1597037931
2958	0.1597007497
2959	0.1596957258
2960	0.1596898725
2961	0.1596888696
2962	0.1596849023
2963	0.159682955
2964	0.1596783535
2965	0.1596752633
2966	0.1596700147
2967	0.1596671729
2968	0.1596630114
2969	0.1596576353
2970	0.1596502447
2971	0.1596463662
2972	0.1596429719
2973	0.1596407133
2974	0.1596362104
2975	0.1596289203
2976	0.1596240306
2977	0.1596177879
2978	0.1596138925
2979	0.1596087235
2980	0.1596045924
2981	0.1595979875
2982	0.1595939034
2983	0.1595871997
2984	0.159581351
2985	0.1595751882
2986	0.1595722068
2987	0.1595705056
2988	0.1595644166
2989	0.1595604015
2990	0.1595553942
2991	0.1595495026
2992	0.1595451622
2993	0.1595384199
2994	0.1595352391
2995	0.1595280019
2996	0.1595247728
2997	0.1595199958
2998	0.1595153279
2999	0.1595077381
3000	0.1595053728
3001	0.1595021198
3002	0.159497595
3003	0.1594911086
3004	0.1594886871
3005	0.1594842192
3006	0.1594783521
3007	0.1594740807
3008	0.1594722596
3009	0.1594682581
3010	0.1594604072
3011	0.159455759
3012	0.1594525613
3013	0.1594479802
3014	0.1594448573
3015	0.1594421598
3016	0.1594384754
3017	0.1594345483
3018	0.1594310118
3019	0.1594283741
3020	0.1594236027
3021	0.1594195551
3022	0.1594133269
3023	0.1594074587
3024	0.159402835
3025	0.1593988121
3026	0.1593939648
3027	0.1593908624
3028	0.1593855407
3029	0.1593836155
3030	0.1593771813
3031	0.159375443
3032	0.1593710909
3033	0.1593663434
3034	0.1593600128
3035	0.1593535794
3036	0.1593483953
3037	0.159344874
3038	0.1593415449
3039	0.1593321968
3040	0.1593296223
3041	0.1593245337
3042	0.1593187918
3043	0.1593139462
3044	0.1593081478
3045	0.159305367
3046	0.1593003947
3047	0.1592938897
3048	0.1592887134
3049	0.1592833115
3050	0.1592791284
3051	0.1592729037
3052	0.1592685535
3053	0.1592614519
3054	0.1592567998
3055	0.1592488527
3056	0.1592444928
3057	0.1592411653
3058	0.1592326518
3059	0.1592300971
3060	0.1592248051
3061	0.1592225047
3062	0.1592151651
3063	0.1592095442
3064	0.1592048516
3065	0.1592022302
3066	0.1591994889
3067	0.1591962413
3068	0.1591936398
3069	0.1591891175
3070	0.1591837971
3071	0.1591817424
3072	0.1591805303
3073	0.1591751108
3074	0.1591683944
3075	0.1591627597
3076	0.159157271
3077	0.1591540428
3078	0.1591490439
3079	0.1591414044
3080	0.1591333306
3081	0.1591313529
3082	0.1591268992
3083	0.1591227623
3084	0.1591157065
3085	0.1591110664
3086	0.1591091489
3087	0.1591041371
3088	0.1591012755
3089	0.1591000455
3090	0.159095234
3091	0.1590868036
3092	0.1590840292
3093	0.1590787274
3094	0.1590748099
3095	0.1590731387
3096	0.1590684031
3097	0.1590649433
3098	0.1590596232
3099	0.159056128
3100	0.1590531129
3101	0.159045502
3102	0.1590349867
3103	0.1590320776
3104	0.1590240043
3105	0.1590207067
3106	0.1590181789
3107	0.1590160948
3108	0.1590130748
3109	0.159007584
3110	0.1590039337
3111	0.1590001282
3112	0.1589978147
3113	0.1589948026
3114	0.1589910022
3115	0.1589880664
3116	0.1589841899
3117	0.1589802365
3118	0.1589747952
3119	0.1589702186
3120	0.1589604194
3121	0.1589555085
3122	0.1589514043
3123	0.1589468841
3124	0.1589420179
3125	0.1589362702
3126	0.1589325758
3127	0.1589281729
3128	0.1589232771
3129	0.1589179173
3130	0.1589163261
3131	0.1589101891
3132	0.1589047469
3133	0.1589023978
3134	0.1588990142
3135	0.1588958654
3136	0.1588943566
3137	0.1588878092
3138	0.1588842998
3139	0.1588790737
3140	0.1588710589
3141	0.158864731
3142	0.1588613193
3143	0.1588571174
3144	0.158851326
3145	0.1588477368
3146	0.1588438082
3147	0.1588392555
3148	0.1588326493
3149	0.1588310861
3150	0.1588271171
3151	0.1588237519
3152	0.1588210842
3153	0.158819375
3154	0.1588129346
3155	0.1588031354
3156	0.1587964342
3157	0.1587928057
3158	0.1587903539
3159	0.1587870199
3160	0.158782908
3161	0.1587750207
3162	0.1587704264
3163	0.1587665883
3164	0.1587633902
3165	0.1587586812
3166	0.1587547762
3167	0.1587494541
3168	0.1587469817
3169	0.1587434214
3170	0.1587399423
3171	0.1587304742
3172	0.1587245579
3173	0.158719027
3174	0.1587102128
3175	0.1587003923
3176	0.1586967561
3177	0.1586917906
3178	0.1586874358
3179	0.1586837443
3180	0.1586777142
3181	0.158674605
3182	0.1586710101
3183	0.1586661417
3184	0.1586632228
3185	0.1586599344
3186	0.1586568731
3187	0.1586557598
3188	0.1586508244
3189	0.1586485952
3190	0.158647034
3191	0.1586437549
3192	0.1586378899
3193	0.1586351531
3194	0.1586290657
3195	0.1586276238
3196	0.158621445
3197	0.1586157629
3198	0.1586112031
3199	0.1586075404
3200	0.15860253
3201	0.1585998319
3202	0.158595462
3203	0.158592509
3204	0.1585897236
3205	0.1585850022
3206	0.1585779337
3207	0.1585736276
3208	0.1585704695
3209	0.1585644768
3210	0.1585580166
3211	0.1585530668
3212	0.1585474763
3213	0.1585432724
3214	0.158539993
3215	0.1585359755
3216	0.1585336875
3217	0.1585302215
3218	0.1585269384
3219	0.1585215017
3220	0.1585164548
3221	0.1585117234
3222	0.1585069304
3223	0.1585042579
3224	0.1584996496
3225	0.1584962189
3226	0.1584917043
3227	0.1584859427
3228	0.1584780365
3229	0.1584705309
3230	0.1584649174
3231	0.1584631677
3232	0.1584565144
3233	0.1584498328
3234	0.1584454469
3235	0.1584416239
3236	0.1584370812
3237	0.1584313687
3238	0.1584228403
3239	0.158417383
3240	0.1584112611
3241	0.1584064918
3242	0.1584002639
3243	0.1583957045
3244	0.1583922749
3245	0.1583850425
3246	0.1583829524
3247	0.158376297
3248	0.1583735955
3249	0.1583701766
3250	0.1583654236
3251	0.1583633217
3252	0.1583588103
3253	0.1583527321
3254	0.1583481633
3255	0.1583456538
3256	0.158339015
3257	0.1583319173
3258	0.1583292509
3259	0.1583208601
3260	0.1583188365
3261	0.1583147844
3262	0.1583098308
3263	0.1583051738
3264	0.1583033649
3265	0.1582987597
3266	0.1582941907
3267	0.1582912415
3268	0.1582861945
3269	0.1582806744
3270	0.1582747583
3271	0.1582721726
3272	0.1582664644
3273	0.1582619831
3274	0.1582577343
3275	0.1582556997
3276	0.1582512902
3277	0.1582478577
3278	0.1582441888
3279	0.1582399528
3280	0.1582331159
3281	0.1582282354
3282	0.1582266474
3283	0.1582239315
3284	0.1582152314
3285	0.1582109748
3286	0.1582079592
3287	0.158207102
3288	0.1582039083
3289	0.15819913
3290	0.1581970719
3291	0.1581924375
3292	0.1581896674
3293	0.1581861694
3294	0.1581816708
3295	0.1581757759
3296	0.1581737352
3297	0.1581692864
3298	0.1581651459
3299	0.1581595936
3300	0.1581559353
3301	0.1581511536
3302	0.158147091
3303	0.1581438112
3304	0.1581391431
3305	0.1581313445
3306	0.1581266022
3307	0.158121003
3308	0.1581132619
3309	0.1581068463
3310	0.158102079
3311	0.1580990109
3312	0.1580936321
3313	0.1580881567
3314	0.1580834325
3315	0.158078411
3316	0.1580755989
3317	0.1580737536
3318	0.158066832
3319	0.1580622264
3320	0.1580579845
3321	0.1580516073
3322	0.1580439246
3323	0.158042383
3324	0.1580373115
3325	0.1580347146
3326	0.1580278653
3327	0.1580199642
3328	0.1580163427
3329	0.1580122649
3330	0.1580064627
3331	0.1580018832
3332	0.1579993387
3333	0.1579953912
3334	0.1579939456
3335	0.1579883048
3336	0.157982715
3337	0.1579748487
3338	0.1579705765
3339	0.1579666905
3340	0.1579608869
3341	0.1579570293
3342	0.157953735
3343	0.1579476554
3344	0.1579425928
3345	0.1579368905
3346	0.1579330368
3347	0.1579301395
3348	0.1579278402
3349	0.1579221934
3350	0.1579183164
3351	0.15791346
3352	0.1579102096
3353	0.1579060262
3354	0.157899807
3355	0.1578964994
3356	0.1578918297
3357	0.157886904
3358	0.1578808308
3359	0.1578773598
3360	0.1578728845
3361	0.1578716566
3362	0.1578707082
3363	0.1578668053
3364	0.1578630338
3365	0.1578599853
3366	0.1578569501
3367	0.1578521296
3368	0.1578444844
3369	0.1578413377
3370	0.1578371652
3371	0.1578319394
3372	0.1578273301
3373	0.157824689
3374	0.1578220039
3375	0.1578169495
3376	0.1578118133
3377	0.1578075085
3378	0.1578005597
3379	0.157794902
3380	0.1577911378
3381	0.1577856422
3382	0.1577823216
3383	0.1577778702
3384	0.1577736639
3385	0.1577711169
3386	0.1577685954
3387	0.1577663028
3388	0.1577629213
3389	0.1577558625
3390	0.1577543429
3391	0.1577480058
3392	0.1577388689
3393	0.1577352768
3394	0.1577324764
3395	0.1577248843
3396	0.1577222905
3397	0.1577170153
3398	0.157712994
3399	0.157707834
3400	0.1576996797
3401	0.1576925503
3402	0.1576885703
3403	0.1576818846
3404	0.1576780691
3405	0.1576745414
3406	0.1576684624
3407	0.1576623878
3408	0.1576596335
3409	0.1576552921
3410	0.1576509247
3411	0.1576493139
3412	0.1576453895
3413	0.1576394771
3414	0.157632902
3415	0.157629205
3416	0.1576236122
3417	0.1576190685
3418	0.1576152703
3419	0.1576109304
3420	0.1576055502
3421	0.1576019745
3422	0.1575999758
3423	0.157594625
3424	0.157589098
3425	0.1575855945
3426	0.1575792919
3427	0.1575717315
3428	0.1575662708
3429	0.1575623881
3430	0.1575592091
3431	0.157555739
3432	0.1575527154
3433	0.1575487885
3434	0.1575446211
3435	0.1575386468
3436	0.157533499
3437	0.15753146
3438	0.1575262579
3439	0.1575223499
3440	0.1575164985
3441	0.1575117017
3442	0.1575071867
3443	0.1575060587
3444	0.1575017738
3445	0.1574939465
3446	0.1574888801
3447	0.1574859497
3448	0.1574783316
3449	0.157472556
3450	0.1574712191
3451	0.1574679992
3452	0.1574627558
3453	0.1574612198
3454	0.1574567328
3455	0.1574542799
3456	0.1574462135
3457	0.1574429998
3458	0.1574392201
3459	0.1574309641
3460	0.1574246982
3461	0.1574200716
3462	0.1574161
3463	0.1574106115
3464	0.1574002823
3465	0.1573972235
3466	0.1573948356
3467	0.1573899415
3468	0.1573880469
3469	0.157384077
3470	0.1573784892
3471	0.1573750301
3472	0.1573697537
3473	0.1573676499
3474	0.1573615414
3475	0.1573586509
3476	0.1573539909
3477	0.1573498178
3478	0.1573467625
3479	0.1573421265
3480	0.157341476
3481	0.1573364649
3482	0.1573300265
3483	0.1573261491
3484	0.1573233353
3485	0.1573146869
3486	0.1573127394
3487	0.1573078383
3488	0.1573034785
3489	0.1572968584
3490	0.1572906236
3491	0.1572864633
3492	0.1572806083
3493	0.1572763339
3494	0.1572705562
3495	0.1572660778
3496	0.1572622252
3497	0.1572562951
3498	0.1572503812
3499	0.1572450129
3500	0.1572387664
3501	0.1572339546
3502	0.1572305279
3503	0.1572257829
3504	0.1572214963
3505	0.1572153982
3506	0.1572101355
3507	0.1572054948
3508	0.1572023566
3509	0.1572002711
3510	0.1571938408
3511	0.1571872571
3512	0.1571824436
3513	0.1571785281
3514	0.1571769078
3515	0.1571705619
3516	0.1571637961
3517	0.1571593602
3518	0.1571548232
3519	0.1571530522
3520	0.1571500337
3521	0.1571463055
3522	0.1571436438
3523	0.1571384798
3524	0.1571345521
3525	0.157130371
3526	0.1571262352
3527	0.157122671
3528	0.1571153579
3529	0.1571097784
3530	0.1571044038
3531	0.1570986374
3532	0.1570930561
3533	0.157090869
3534	0.1570864108
3535	0.1570836372
3536	0.1570785785
3537	0.1570709924
3538	0.1570656759
3539	0.1570631657
3540	0.1570569625
3541	0.1570550977
3542	0.1570526541
3543	0.1570503785
3544	0.1570479769
3545	0.1570451273
3546	0.1570400443
3547	0.1570348493
3548	0.1570313677
3549	0.1570260593
3550	0.1570219458
3551	0.1570173488
3552	0.1570124609
3553	0.157007732
3554	0.1570035265
3555	0.1569963838
3556	0.1569923983
3557	0.1569902386
3558	0.1569871082
3559	0.1569826125
3560	0.156978968
3561	0.1569728538
3562	0.156971007
3563	0.1569649497
3564	0.1569592793
3565	0.1569566738
3566	0.1569518994
3567	0.1569489555
3568	0.1569447413
3569	0.1569415041
3570	0.1569342354
3571	0.1569309865
3572	0.1569289134
3573	0.156920856
3574	0.1569164455
3575	0.1569127965
3576	0.1569098828
3577	0.1569036366
3578	0.1568984994
3579	0.1568954659
3580	0.1568894282
3581	0.1568848618
3582	0.1568789189
3583	0.1568768242
3584	0.1568713748
3585	0.1568657452
3586	0.1568632784
3587	0.1568557335
3588	0.1568527454
3589	0.1568485305
3590	0.1568426433
3591	0.1568398503
3592	0.1568367001
3593	0.1568325312
3594	0.1568303406
3595	0.1568290443
3596	0.1568201764
3597	0.1568129639
3598	0.1568100787
3599	0.1568086996
3600	0.1568042599
3601	0.156797299
3602	0.1567911611
3603	0.1567876293
3604	0.1567823154
3605	0.1567798283
3606	0.1567737758
3607	0.1567703026
3608	0.1567649447
3609	0.1567609992
3610	0.1567563328
3611	0.1567521369
3612	0.1567491211
3613	0.1567460959
3614	0.156741544
3615	0.1567371136
3616	0.1567347102
3617	0.156732342
3618	0.1567278097
3619	0.156723849
3620	0.1567198429
3621	0.1567166396
3622	0.1567124612
3623	0.1567073248
3624	0.1567003877
3625	0.1566980685
3626	0.1566923897
3627	0.1566888581
3628	0.1566827446
3629	0.1566783438
3630	0.1566740015
3631	0.1566692428
3632	0.1566634718
3633	0.1566584479
3634	0.1566562525
3635	0.1566530237
3636	0.1566485521
3637	0.1566431368
3638	0.1566395398
3639	0.1566372305
3640	0.1566346907
3641	0.1566299772
3642	0.1566233913
3643	0.1566191943
3644	0.1566142184
3645	0.1566106416
3646	0.1566073068
3647	0.1566020618
3648	0.1566001566
3649	0.1565976782
3650	0.1565904539
3651	0.1565878268
3652	0.1565830889
3653	0.1565786249
3654	0.1565744803
3655	0.1565703564
3656	0.1565656217
3657	0.1565620019
3658	0.1565570503
3659	0.1565547996
3660	0.1565494824
3661	0.1565464675
3662	0.1565440992
3663	0.1565411445
3664	0.1565365041
3665	0.1565320253
3666	0.1565291629
3667	0.1565244287
3668	0.1565207106
3669	0.1565130734
3670	0.1565068865
3671	0.1565016784
3672	0.1564986989
3673	0.1564953227
3674	0.1564905852
3675	0.1564858263
3676	0.1564790254
3677	0.1564763362
3678	0.1564697572
3679	0.1564648968
3680	0.1564604464
3681	0.156458494
3682	0.1564549503
3683	0.1564511792
3684	0.1564481463
3685	0.1564450086
3686	0.156441964
3687	0.1564337405
3688	0.1564298919
3689	0.1564226281
3690	0.1564203636
3691	0.1564143409
3692	0.1564115223
3693	0.1564101197
3694	0.1564034122
3695	0.1563998426
3696	0.1563943766
3697	0.1563901065
3698	0.1563848195
3699	0.1563798649
3700	0.1563780283
3701	0.156376094
3702	0.1563717726
3703	0.1563686361
3704	0.1563631801
3705	0.1563570553
3706	0.1563517611
3707	0.1563469426
3708	0.1563442674
3709	0.1563407747
3710	0.1563345776
3711	0.156330873
3712	0.1563270349
3713	0.1563223048
3714	0.1563184338
3715	0.1563142184
3716	0.1563065468
3717	0.1563022063
3718	0.1562981224
3719	0.1562919275
3720	0.1562892799
3721	0.156284757
3722	0.1562807655
3723	0.1562785036
3724	0.1562763284
3725	0.1562683997
3726	0.1562626456
3727	0.1562547804
3728	0.1562486936
3729	0.1562433119
3730	0.1562369834
3731	0.1562306685
3732	0.1562256927
3733	0.1562190643
3734	0.1562116126
3735	0.1562069094
3736	0.156198369
3737	0.1561936977
3738	0.1561905834
3739	0.1561865924
3740	0.1561813045
3741	0.1561778072
3742	0.1561710971
3743	0.1561697647
3744	0.1561672082
3745	0.1561613953
3746	0.1561585623
3747	0.1561547641
3748	0.1561489769
3749	0.1561458434
3750	0.156140886
3751	0.15613476
3752	0.1561277855
3753	0.1561237076
3754	0.1561193419
3755	0.1561107051
3756	0.1561077062
3757	0.1561050089
3758	0.1561029626
3759	0.1560973741
3760	0.1560917387
3761	0.1560873198
3762	0.1560842237
3763	0.1560795346
3764	0.1560756202
3765	0.1560694732
3766	0.1560676898
3767	0.1560594521
3768	0.1560570452
3769	0.1560511636
3770	0.1560467116
3771	0.1560409396
3772	0.156036688
3773	0.156032685
3774	0.1560284737
3775	0.1560237106
3776	0.1560213183
3777	0.1560180584
3778	0.1560124753
3779	0.156009447
3780	0.1560046718
3781	0.1560003317
3782	0.1559928559
3783	0.1559909656
3784	0.1559864501
3785	0.1559837646
3786	0.1559789369
3787	0.1559771564
3788	0.1559715759
3789	0.1559639776
3790	0.1559616772
3791	0.1559584847
3792	0.1559561969
3793	0.1559534138
3794	0.155947513
3795	0.1559438124
3796	0.1559369333
3797	0.1559315573
3798	0.1559270291
3799	0.1559244897
3800	0.1559192426
3801	0.1559152688
3802	0.1559137975
3803	0.1559042666
3804	0.1559020336
3805	0.1559001356
3806	0.1558968847
3807	0.1558905071
3808	0.1558841293
3809	0.1558791621
3810	0.1558741787
3811	0.1558711638
3812	0.1558668541
3813	0.1558640446
3814	0.1558582224
3815	0.1558531549
3816	0.1558468347
3817	0.1558426812
3818	0.155837816
3819	0.1558330925
3820	0.1558288958
3821	0.1558281536
3822	0.1558233819
3823	0.1558182918
3824	0.1558107187
3825	0.1558077408
3826	0.1558030034
3827	0.1557974391
3828	0.1557925556
3829	0.1557843733
3830	0.1557790212
3831	0.1557747806
3832	0.1557723765
3833	0.1557680059
3834	0.1557625143
3835	0.1557572488
3836	0.1557509988
3837	0.1557430121
3838	0.1557415947
3839	0.1557383753
3840	0.1557320355
3841	0.1557275052
3842	0.1557226526
3843	0.1557186279
3844	0.1557131166
3845	0.1557084924
3846	0.155703662
3847	0.155700569
3848	0.1556990274
3849	0.1556961468
3850	0.1556947692
3851	0.1556913433
3852	0.1556857848
3853	0.1556818192
3854	0.1556755415
3855	0.1556698638
3856	0.155662699
3857	0.1556580405
3858	0.1556528002
3859	0.155648836
3860	0.1556426245
3861	0.1556374563
3862	0.1556322119
3863	0.1556277627
3864	0.1556250122
3865	0.1556236152
3866	0.1556193587
3867	0.1556163994
3868	0.1556126745
3869	0.1556079989
3870	0.1556043
3871	0.1555988051
3872	0.1555943607
3873	0.1555912656
3874	0.155587722
3875	0.1555835313
3876	0.155578811
3877	0.1555735362
3878	0.1555700213
3879	0.155565987
3880	0.1555632219
3881	0.155558231
3882	0.1555530448
3883	0.1555498367
3884	0.155544885
3885	0.1555436119
3886	0.1555365777
3887	0.155532385
3888	0.1555305166
3889	0.1555251691
3890	0.1555175963
3891	0.1555135263
3892	0.1555067648
3893	0.155502068
3894	0.1554969484
3895	0.1554943007
3896	0.1554908938
3897	0.1554868828
3898	0.155481745
3899	0.1554791814
3900	0.1554755334
3901	0.1554714604
3902	0.155467301
3903	0.1554650221
3904	0.1554621027
3905	0.1554577994
3906	0.1554512211
3907	0.1554468363
3908	0.1554410792
3909	0.1554398035
3910	0.1554353942
3911	0.155430516
3912	0.1554258241
3913	0.1554227063
3914	0.1554173896
3915	0.1554143564
3916	0.1554133105
3917	0.1554079588
3918	0.155402088
3919	0.1553949426
3920	0.1553884525
3921	0.1553820956
3922	0.1553797617
3923	0.1553758251
3924	0.1553722828
3925	0.1553668818
3926	0.1553615533
3927	0.1553558701
3928	0.1553513936
3929	0.1553477483
3930	0.1553455157
3931	0.1553417263
3932	0.1553397635
3933	0.1553383568
3934	0.1553372515
3935	0.1553350856
3936	0.1553313306
3937	0.1553270559
3938	0.1553220073
3939	0.1553187029
3940	0.1553150424
3941	0.1553122385
3942	0.1553101589
3943	0.1553082689
3944	0.1553060324
3945	0.155301593
3946	0.1552989078
3947	0.1552958249
3948	0.1552938415
3949	0.1552907524
3950	0.1552891889
3951	0.1552834168
3952	0.1552810491
3953	0.1552774563
3954	0.1552725522
3955	0.1552676008
3956	0.1552619322
3957	0.1552572299
3958	0.1552562511
3959	0.1552523434
3960	0.1552457457
3961	0.1552435299
3962	0.1552390586
3963	0.1552355865
3964	0.1552331515
3965	0.1552292542
3966	0.1552258244
3967	0.1552209987
3968	0.1552171923
3969	0.15520958
3970	0.1552034547
3971	0.1551999168
3972	0.1551925489
3973	0.1551884865
3974	0.1551811919
3975	0.1551737033
3976	0.1551682615
3977	0.1551667827
3978	0.1551625103
3979	0.1551576227
3980	0.1551529671
3981	0.1551474393
3982	0.1551435651
3983	0.155141514
3984	0.1551354825
3985	0.1551309449
3986	0.1551258429
3987	0.1551207931
3988	0.1551156632
3989	0.1551120109
3990	0.1551076121
3991	0.1551032659
3992	0.1550981831
3993	0.15509215
3994	0.1550881394
3995	0.1550819481
3996	0.1550775045
3997	0.1550714213
3998	0.1550685057
3999	0.1550640521
4000	0.1550607406
4001	0.1550586461
4002	0.155054655
4003	0.1550486561
4004	0.1550437054
4005	0.1550370503
4006	0.1550322547
4007	0.1550272058
4008	0.1550216579
4009	0.1550157575
4010	0.1550105682
4011	0.1550052843
4012	0.1550014836
4013	0.1549995548
4014	0.1549964565
4015	0.1549889328
4016	0.154983806
4017	0.1549810062
4018	0.1549773491
4019	0.1549721519
4020	0.1549672129
4021	0.1549650728
4022	0.1549620535
4023	0.1549598539
4024	0.1549568089
4025	0.1549527997
4026	0.1549484914
4027	0.1549444529
4028	0.1549404946
4029	0.1549370563
4030	0.154929997
4031	0.1549246922
4032	0.1549229858
4033	0.1549138535
4034	0.1549118571
4035	0.1549084952
4036	0.1549017028
4037	0.1548999873
4038	0.154894175
4039	0.154887644
4040	0.1548826848
4041	0.154878757
4042	0.1548718508
4043	0.1548667125
4044	0.1548631721
4045	0.1548574524
4046	0.154851445
4047	0.1548471375
4048	0.1548449012
4049	0.1548415411
4050	0.1548389522
4051	0.1548321928
4052	0.1548291714
4053	0.1548226898
4054	0.1548166004
4055	0.1548116207
4056	0.1548085638
4057	0.1548015141
4058	0.1547987042
4059	0.1547921232
4060	0.1547831619
4061	0.1547802024
4062	0.1547762559
4063	0.1547734498
4064	0.1547707255
4065	0.1547673877
4066	0.1547616816
4067	0.1547590139
4068	0.1547536332
4069	0.1547512234
4070	0.1547482731
4071	0.1547450001
4072	0.1547423005
4073	0.154737147
4074	0.1547329113
4075	0.1547269187
4076	0.1547219458
4077	0.1547168957
4078	0.1547103497
4079	0.1547037171
4080	0.154699137
4081	0.1546949575
4082	0.1546912892
4083	0.1546856434
4084	0.1546799319
4085	0.1546750183
4086	0.1546711254
4087	0.1546678993
4088	0.1546594123
4089	0.1546576168
4090	0.154653607
4091	0.1546498931
4092	0.1546460054
4093	0.1546406381
4094	0.1546365849
4095	0.1546299444
4096	0.1546269798
4097	0.1546220276
4098	0.1546189573
4099	0.1546144453
4100	0.1546107257
4101	0.1546041198
4102	0.1545968879
4103	0.1545917373
4104	0.1545887949
4105	0.154585333
4106	0.1545822152
4107	0.154576916
4108	0.1545736297
4109	0.1545713516
4110	0.1545676278
4111	0.1545622109
4112	0.154559307
4113	0.154555904
4114	0.1545487133
4115	0.1545459455
4116	0.1545424646
4117	0.1545387719
4118	0.1545356773
4119	0.1545334926
4120	0.154529966
4121	0.1545249106
4122	0.1545208898
4123	0.154516578
4124	0.1545097673
4125	0.1545012254
4126	0.1544975394
4127	0.1544922448
4128	0.1544879507
4129	0.1544843942
4130	0.154479891
4131	0.15447738
4132	0.1544748821
4133	0.1544713463
4134	0.1544688404
4135	0.1544636284
4136	0.1544547835
4137	0.1544519908
4138	0.1544473156
4139	0.1544441084
4140	0.1544401234
4141	0.1544361282
4142	0.1544308145
4143	0.1544280876
4144	0.1544262221
4145	0.154421413
4146	0.1544181808
4147	0.1544146305
4148	0.1544087092
4149	0.1544025704
4150	0.1543972152
4151	0.1543904607
4152	0.1543865929
4153	0.1543836904
4154	0.1543817501
4155	0.1543774613
4156	0.1543732178
4157	0.1543700216
4158	0.154365412
4159	0.15436014
4160	0.1543566246
4161	0.1543522191
4162	0.1543477505
4163	0.1543447557
4164	0.154339231
4165	0.1543343418
4166	0.1543336258
4167	0.1543302669
4168	0.1543260043
4169	0.1543227445
4170	0.1543195853
4171	0.1543134497
4172	0.1543105737
4173	0.1543076942
4174	0.154304996
4175	0.1543020261
4176	0.1542985586
4177	0.1542945987
4178	0.1542925373
4179	0.1542877799
4180	0.1542846859
4181	0.1542822388
4182	0.1542750472
4183	0.1542733107
4184	0.1542664316
4185	0.1542634073
4186	0.15425925
4187	0.1542569428
4188	0.1542527521
4189	0.1542503959
4190	0.1542465272
4191	0.1542415548
4192	0.154238772
4193	0.154234596
4194	0.1542298194
4195	0.154226994
4196	0.15422256
4197	0.1542174262
4198	0.1542132504
4199	0.1542096875
4200	0.1542074015
4201	0.1542019033
4202	0.1541964699
4203	0.1541939117
4204	0.1541900978
4205	0.1541861413
4206	0.1541818515
4207	0.1541767932
4208	0.1541737191
4209	0.1541681009
4210	0.1541654903
4211	0.1541628526
4212	0.1541588108
4213	0.154156532
4214	0.15415301
4215	0.1541468399
4216	0.1541417912
4217	0.1541368659
4218	0.1541333734
4219	0.1541286874
4220	0.1541227762
4221	0.1541211835
4222	0.1541185834
4223	0.154115318
4224	0.1541130078
4225	0.1541097296
4226	0.1541050477
4227	0.1541029659
4228	0.1540994964
4229	0.1540942742
4230	0.1540897997
4231	0.1540837797
4232	0.1540779134
4233	0.1540720815
4234	0.1540678272
4235	0.1540632465
4236	0.1540549741
4237	0.15404993
4238	0.1540436116
4239	0.1540410096
4240	0.1540389805
4241	0.154035648
4242	0.1540324004
4243	0.1540281368
4244	0.1540214719
4245	0.1540193349
4246	0.1540164148
4247	0.1540123122
4248	0.1540065022
4249	0.1540012763
4250	0.15399871
4251	0.1539949821
4252	0.1539918661
4253	0.153988492
4254	0.15398453
4255	0.1539817835
4256	0.1539764385
4257	0.1539729434
4258	0.1539700246
4259	0.1539644495
4260	0.1539624546
4261	0.153959834
4262	0.153956085
4263	0.1539540523
4264	0.1539510052
4265	0.1539480219
4266	0.1539396475
4267	0.1539348944
4268	0.1539312548
4269	0.1539252778
4270	0.1539209291
4271	0.1539183837
4272	0.1539126689
4273	0.1539094447
4274	0.1539040431
4275	0.1538964337
4276	0.1538927736
4277	0.1538903929
4278	0.1538854995
4279	0.1538836581
4280	0.1538812487
4281	0.1538775063
4282	0.153874942
4283	0.153871821
4284	0.1538670557
4285	0.1538616244
4286	0.1538572908
4287	0.1538532247
4288	0.1538495455
4289	0.1538430884
4290	0.1538411111
4291	0.1538348773
4292	0.153832054
4293	0.1538281737
4294	0.153822521
4295	0.1538189469
4296	0.1538144861
4297	0.1538113452
4298	0.1538065524
4299	0.1538008935
4300	0.153795724
4301	0.1537917677
4302	0.1537856767
4303	0.1537818994
4304	0.153776246
4305	0.1537723694
4306	0.1537663248
4307	0.1537635249
4308	0.1537615332
4309	0.1537574616
4310	0.1537541358
4311	0.1537522933
4312	0.1537508957
4313	0.1537488278
4314	0.1537460291
4315	0.1537419809
4316	0.153737567
4317	0.1537338366
4318	0.1537303786
4319	0.1537250884
4320	0.1537230205
4321	0.1537196048
4322	0.1537139
4323	0.1537119734
4324	0.1537101343
4325	0.1537038052
4326	0.1536982307
4327	0.1536935336
4328	0.1536872387
4329	0.1536814677
4330	0.1536780608
4331	0.1536740219
4332	0.1536700919
4333	0.1536654069
4334	0.1536628864
4335	0.1536565862
4336	0.1536527187
4337	0.1536493065
